node1,node2,label
41020,45858,0
23367,23369,1
26789,38283,0
38586,38759,1
19118,45055,0
19430,8480,0
7793,38087,0
44993,50412,1
38752,47292,0
37994,38064,0
25710,38694,0
10218,50449,1
937,9150,1
38082,38738,0
29997,44285,1
38726,38810,1
14152,39031,0
38638,42120,0
8403,15203,0
27452,38864,0
38707,28128,0
38053,8485,0
8417,8556,1
38510,38295,0
38019,38256,0
11317,38306,0
4528,16969,1
38592,27457,0
38546,13541,0
38123,38237,1
38203,38263,1
2239,2245,1
7574,7577,1
1131,11778,0
1801,38866,0
38538,35913,0
4364,4368,1
30068,30871,0
6733,24068,1
8449,38026,0
4896,39539,1
27385,21879,0
47134,47136,1
46206,38754,0
5598,19987,0
17618,38754,0
38690,38736,1
39359,39360,1
38745,38800,1
38052,42678,0
14695,14724,1
1563,38764,0
12332,12334,1
8436,38666,0
5914,14215,0
32269,8638,0
38546,36577,0
2738,8580,0
24445,24446,1
2228,38817,0
38747,38834,1
38602,38856,0
8445,38168,0
755,32576,0
12161,38169,0
52589,10326,0
28065,38262,0
38176,38200,1
13962,17157,1
50819,38560,0
38009,8616,0
12036,35712,0
13280,25545,1
38119,38191,0
2013,49564,1
22051,8652,0
6441,38822,0
7511,52458,1
32065,32069,1
37984,38275,1
38627,38768,0
38005,38033,1
29963,38524,1
8570,8592,1
8483,38041,0
38549,38712,1
12552,12553,1
11905,14879,0
7972,7973,1
38627,38811,1
38642,38691,1
38621,38816,1
38596,38748,0
38269,21047,0
38703,38276,0
10447,27292,1
27205,8625,0
44308,38742,0
8521,8553,1
38556,38241,0
38059,38780,0
31606,48887,1
39718,8637,0
38050,40464,0
1059,3526,1
8397,38833,0
7272,26334,1
38550,38820,1
50429,50435,1
15501,38828,0
35306,35308,1
8432,8479,1
6376,42854,1
38552,38601,1
37986,8601,0
8464,709,0
31792,9947,0
31717,31718,1
4242,38186,0
38622,38225,0
38010,8482,0
38038,25717,0
13442,38230,0
4671,18155,1
8507,8602,1
2477,17060,0
8516,8554,1
6059,6061,1
3567,8536,1
38574,38760,1
38542,38780,1
38713,38865,1
18508,39031,0
6466,28230,1
38524,38785,1
5576,36360,1
37988,38258,1
8415,8588,1
39823,38238,0
38106,38174,1
42595,42597,1
14292,14294,1
9011,31367,0
3233,3933,1
8418,8478,1
38601,38678,1
23751,38838,0
38590,38798,1
8536,8626,1
25907,8618,0
1096,8483,1
3589,38242,0
3836,38778,1
986,38829,0
33262,47741,0
4520,38852,0
38111,38138,1
38662,38681,0
38129,38253,0
51108,8659,0
8554,8597,1
1680,25858,1
857,25714,0
8525,8614,1
2327,48887,0
45858,45861,1
8428,38163,0
29768,4820,0
38758,24106,0
7891,38751,0
4901,38231,0
8500,8630,1
38194,32434,0
38709,38646,0
38582,38839,0
38044,38821,0
8518,36382,0
31788,38688,1
38088,38225,1
38064,38235,1
22052,38299,0
51357,51359,1
36931,8508,0
46954,15894,0
8559,8569,1
38678,38818,1
8203,6386,0
31091,41225,0
42638,42640,1
11059,18521,1
31206,31208,1
9465,38091,0
32770,27095,0
21660,8657,0
4952,17431,0
45319,45320,1
33360,33361,1
38556,38152,0
24216,24223,1
8576,38547,0
5564,52027,1
8440,8538,1
8413,8666,1
38544,38853,1
38638,46669,0
38699,16473,0
21660,38639,0
38721,38869,1
46488,49538,1
45609,38753,0
37446,38742,0
46577,38580,0
8486,8548,1
38014,38025,1
37997,16236,0
38094,38284,1
38585,39029,1
33062,26423,0
13257,38572,0
29596,38004,0
38554,8627,0
21632,39295,0
35495,8568,0
6488,48809,0
7868,17645,1
34155,27982,0
38517,38686,1
6338,18128,1
33549,33553,1
49223,11637,0
38573,38667,0
38745,38745,0
37987,38230,1
14263,38876,0
9107,17168,1
10092,10096,1
38699,38876,1
38057,27745,0
19386,19548,0
10570,10612,1
2896,2899,1
38062,38202,1
38691,38867,1
35055,38263,1
41713,41719,1
16568,34322,0
38528,49537,0
25133,25139,1
38539,38707,1
8493,11867,0
586,38210,0
38598,38242,0
38819,43612,0
6703,8671,0
38856,38878,1
38551,38602,0
8456,23831,0
38518,32898,0
38534,38872,1
8548,38289,0
25247,44248,1
38530,28163,0
1414,38078,0
38084,38120,0
4128,45526,0
38627,38839,1
29953,8478,0
38605,38159,0
38576,38845,1
37994,38789,0
38839,38848,1
38300,50191,0
12473,28340,1
50688,38675,0
8560,37988,0
17090,17109,1
32125,15088,0
38576,38665,1
1021,8520,0
38807,8663,0
38023,38186,1
4207,16106,1
7972,33363,0
8842,38712,0
38234,38276,1
35284,38717,0
5515,49636,1
6559,38125,0
38623,38751,0
9465,28127,1
23664,38096,0
46843,8680,0
38120,38303,1
756,8258,1
16376,25938,1
38519,43477,0
8408,44721,0
8552,8580,1
38867,8557,0
38699,38141,0
29768,38168,1
8511,31740,0
27416,28677,0
38828,38868,1
21228,39883,1
37989,38132,1
38692,38736,1
35847,35848,1
25903,25935,1
47059,36855,0
8413,8721,0
38682,38851,1
36886,41670,1
8547,15597,0
38860,39032,1
545,38777,0
38771,11295,0
49307,49313,1
12938,39032,0
7884,14342,1
38862,39032,1
27210,37999,1
38631,38821,0
41020,42207,1
38541,38879,1
19523,38290,0
5867,38139,0
26789,38727,0
37200,38821,0
36503,38078,0
8456,8541,1
42791,49812,0
707,21298,0
7161,43134,0
37983,43603,0
41681,38868,0
4891,16541,1
38147,38308,1
16480,38602,0
1385,9987,1
6898,49109,0
38061,38276,1
986,30099,1
38510,38711,1
46014,46017,1
37750,37751,1
29596,38680,1
8506,38261,0
1158,21602,1
37986,51353,0
28162,45994,1
28368,38659,0
49785,49786,1
43522,10301,0
52455,38298,0
38059,38127,1
9035,13333,1
38099,18745,0
16475,16502,1
38103,38144,1
38015,28128,0
38024,38178,1
50446,50453,1
38539,39001,0
1689,12346,1
38038,38268,1
38593,38666,1
8583,8671,1
8443,38101,0
38165,38205,1
38099,50013,0
31788,38777,1
38612,38845,0
1157,15396,1
14715,38716,0
24613,24615,1
38551,38825,1
32333,32336,1
707,709,1
38584,8605,0
8568,38758,0
38141,38290,0
38255,38280,1
38017,38243,0
38575,33548,0
37985,37997,1
38110,18816,0
38072,38138,1
13343,13344,1
38051,4040,0
12051,38263,0
33981,38657,0
38616,8550,0
600,1441,1
51108,49846,0
7323,38662,0
37985,32788,0
24320,24331,1
38773,38857,1
38703,38740,1
38519,38784,1
14879,48687,1
38658,38789,1
23314,45374,0
38051,38294,0
38010,40385,0
32015,32022,1
8065,8070,1
13860,38241,0
1172,38180,0
38011,28121,0
38748,38833,1
707,923,1
2270,9085,1
25918,8455,0
27396,38159,0
29382,36807,1
2414,2417,1
38641,38696,0
38784,38798,1
45544,45547,1
9244,9246,1
38089,38262,1
13908,8561,0
38555,38144,0
1417,8586,0
32105,32106,1
38556,24684,0
29838,23843,0
30865,37250,0
35701,43936,1
38085,38197,1
38563,38764,0
8599,50076,0
7923,7925,1
6972,8206,0
38803,8665,0
38516,38529,1
35632,29072,0
38583,38587,1
11100,38671,0
12584,38688,0
8502,24244,0
42306,6699,0
38125,38792,0
5223,38875,0
38039,38283,1
8645,38836,0
8560,8654,0
38074,5928,0
19988,38674,0
38518,38772,0
38641,46543,0
8426,19688,0
26746,38697,0
8435,8488,1
22307,22309,1
8454,38168,0
8520,8542,1
32792,32801,1
36790,37215,1
44002,44003,1
38724,38813,1
38054,38179,1
8427,28553,0
38243,38292,1
7728,4501,0
38590,38788,0
4529,38838,0
31339,38064,0
47414,47687,1
32772,41488,0
24738,31366,0
15504,16993,0
10423,38263,0
38119,38127,1
38128,8587,0
44317,46996,1
38781,38841,1
27389,18384,0
38067,38278,1
38517,38524,1
38745,38748,0
38015,38080,1
38085,38152,1
3449,22668,1
4278,16884,0
38074,38075,1
38040,32014,0
14057,38300,0
8498,8527,1
18873,11505,0
25914,25936,1
10443,51461,1
16482,16500,1
38642,4935,0
8540,8641,1
38598,38871,0
38730,38879,1
38129,38248,1
19186,11578,0
52216,52224,1
8419,8625,1
32196,9269,0
12338,14273,1
48096,51463,1
8460,8480,1
4319,4322,1
7038,7042,1
38044,38207,1
27505,44174,1
38585,38733,1
11729,11731,1
38555,38706,0
41442,22848,0
38030,38152,1
8502,32555,0
33406,17210,0
38324,38326,1
17618,19969,1
17090,36542,0
8598,8671,1
38028,38797,0
38540,38600,1
6014,6268,0
33745,39210,1
20529,8960,0
35550,38657,0
7511,52457,1
27012,27505,1
8676,38860,0
38729,38763,1
38549,38693,1
33239,33242,1
18452,34117,1
1980,48602,1
34228,38284,0
38779,39029,1
38292,39870,0
38786,38823,1
33960,38248,0
8529,8619,1
8474,38878,0
1577,47579,0
6844,2165,0
38282,20655,0
38070,38076,1
1086,38790,0
38000,38238,1
38174,38716,0
37993,38202,1
38690,38743,1
21606,21608,1
30040,32014,1
8440,16487,0
1747,1749,1
52632,52633,1
832,38168,0
29538,19688,0
2719,2720,1
5523,31205,1
30351,30352,1
38142,38581,0
38682,31019,0
8482,8611,1
38604,38071,0
24740,38795,0
8424,8477,1
49051,50470,1
38634,38716,0
10703,22592,0
29721,30874,1
8494,8534,1
29459,38623,0
3023,8616,0
38038,38184,1
38518,38591,1
12082,8645,0
38163,38814,0
49303,39927,0
22120,35497,0
38622,38572,0
32770,32778,1
38584,38609,1
38735,14702,0
34291,38665,0
14691,14718,1
38557,39026,1
27876,8659,0
8480,8623,1
49548,2065,0
4807,8555,0
8484,38100,0
42009,42015,1
38640,38703,1
7902,24688,1
32432,32434,1
31207,39031,0
3669,38868,0
1043,1458,1
38769,38853,1
8638,38719,0
9521,38250,0
38729,38754,1
3939,3940,1
2005,38124,0
32065,38231,0
38168,38310,1
29387,29391,1
38219,8536,0
38809,49233,0
12784,8647,0
38129,38155,1
38192,38239,1
37991,38850,0
10137,42017,0
36102,52675,0
38069,38301,1
38515,38606,1
38645,38702,1
38538,46003,0
8247,32947,0
3578,13909,0
35511,48591,1
38087,38113,1
38588,38651,1
8600,39029,0
755,1063,1
10668,11653,1
19611,38545,1
5547,34584,1
11861,11862,1
38628,14667,0
20559,20563,1
38559,5073,0
1380,1381,1
7602,14625,0
38137,38310,1
8579,8616,1
38097,38080,0
8915,34761,0
29983,29985,1
38044,38152,0
12899,38300,0
20478,20479,1
4935,16351,0
38662,38704,1
27452,8668,0
38711,38862,1
38620,14722,0
38558,38716,1
41171,41172,1
18936,38303,0
38117,38690,0
26911,26915,1
47056,8644,0
17091,17103,1
4117,21672,0
38701,49904,0
38747,1602,0
38214,38243,1
8416,8529,1
38664,51144,0
11104,11110,1
10368,42091,0
1577,12089,1
38169,38188,1
38600,38087,0
38133,38807,0
38629,38868,1
17100,38151,0
38209,38766,0
8412,8546,1
38628,38724,1
13482,13488,1
38803,46202,0
38558,38664,1
23799,45365,0
24387,30385,0
8429,8636,1
40014,40029,1
26789,40016,0
3908,38123,0
38557,38721,1
6966,38094,0
27403,27421,1
38720,38797,1
1856,5474,1
2034,25205,1
38672,10612,0
38574,38599,0
13723,38596,0
10693,16863,1
8763,8552,0
38012,38767,0
38599,38753,0
38717,38786,1
33642,33643,1
38525,38823,1
8428,8556,1
48527,38851,0
600,1970,1
7380,38776,0
4901,34524,1
18130,9783,0
8412,32555,0
31207,8630,0
10845,35982,0
38728,38857,1
8507,12869,0
2949,2950,1
27796,27801,1
1131,12888,1
1830,14175,1
38230,38809,0
1380,38685,0
5564,8626,0
38662,12802,0
37429,37432,1
8540,8524,0
31923,31930,1
38148,38181,1
38527,38857,0
1352,1353,1
3045,24946,1
38115,38113,0
6059,34089,0
19605,49572,0
38048,32066,0
38812,38864,1
38520,38675,1
38769,38791,1
38048,16503,0
8619,39424,0
5336,15195,1
38606,37995,0
38638,6713,0
38003,38037,1
26668,19989,0
30911,15735,0
34334,1308,0
8446,48679,0
8458,8542,1
38141,38221,0
4323,18644,1
30673,32906,0
38743,38860,1
38646,38302,0
14693,46809,0
38611,1306,0
44372,44375,1
38826,38696,0
52819,52820,1
38626,38709,1
6679,2992,0
1947,7749,1
2066,28351,1
38606,8599,0
38071,38226,1
3836,38819,0
33581,33582,1
38059,38243,1
38271,38301,1
14017,34359,1
8602,8621,1
27289,8631,0
19186,25787,1
8360,8363,1
29760,41870,0
51121,42046,0
28467,38733,0
41154,8625,0
8543,8612,1
48634,48636,1
11086,11089,1
8494,39854,0
14101,19579,0
8482,13805,0
32446,35913,0
38768,39031,1
38021,38145,1
38606,17359,0
43185,15198,0
3022,12262,0
38584,38790,1
28447,28450,1
3099,48921,1
4322,7199,1
47306,47308,1
20112,38267,0
38336,38338,1
38185,8584,0
37088,37093,1
8432,38739,0
8624,7834,0
27210,40021,0
35347,4126,0
6603,22829,0
37986,870,0
31846,3092,0
20466,25157,1
3681,3682,1
12518,12520,1
8568,2425,0
1589,1590,1
8624,8645,1
38794,29678,0
38643,38862,1
46560,38747,0
38163,25940,0
38544,12277,0
8461,8588,1
38684,38170,0
38003,27409,0
38030,15844,0
38693,38831,1
38544,38148,0
38127,39898,0
2252,9125,0
13307,43740,1
11960,18831,1
21839,38248,0
38599,38754,1
8548,38662,0
38528,5406,0
38078,38106,1
8507,38201,0
44033,26897,0
6975,38136,0
33960,8858,0
38767,38855,1
8414,38238,0
18327,8502,0
38693,38743,1
38073,38287,1
2174,13918,0
6700,45786,1
37998,38001,1
38250,38286,1
38615,13541,0
22871,22873,1
38508,38542,1
27210,38143,1
7185,38087,0
29495,38687,0
586,38257,0
28419,8627,0
4139,38271,0
28736,38768,0
3727,16348,1
47993,48001,1
8539,38808,0
41679,41681,1
8548,38727,0
8501,8660,1
38192,38237,1
16478,16484,1
37994,33732,0
38526,46798,0
38622,37128,0
38565,38614,1
38579,9309,0
28572,12561,0
38793,3940,0
8456,38851,0
38608,8080,0
4071,38669,0
42702,42703,1
8477,8607,1
16585,16586,1
38077,38304,1
8806,40396,0
8555,39664,0
6157,16500,0
38553,38265,0
8501,38643,0
6932,6933,1
38741,38867,1
31113,40259,1
29464,38607,0
42393,45785,1
38667,49428,0
38537,8544,0
8509,8565,1
38178,38547,0
25908,25914,1
2199,37317,0
31512,44237,1
38579,38861,1
8457,2816,0
38155,38263,0
38621,24873,0
29837,41520,1
38029,38221,1
8247,38871,0
31956,37085,1
6720,16452,1
33684,46276,0
16969,8580,0
38668,38752,1
38662,25910,0
14252,14253,1
38692,38690,0
38055,38104,1
23945,23946,1
38611,38046,0
38192,46767,0
38040,38232,0
11787,38745,0
4431,7586,1
2066,38010,0
38128,38253,1
38550,25809,0
38658,38669,1
5902,34333,1
21274,21275,1
48926,23369,0
2195,2730,1
6580,21966,0
38038,38258,1
4323,38166,0
37988,38054,1
18327,18332,1
3180,7979,1
13920,13924,1
5331,33980,0
38581,38829,1
38535,8624,0
1881,36855,1
37943,38176,0
27399,38240,0
38004,38054,1
14687,14688,1
38840,28846,0
22843,28465,1
31650,31654,1
4993,38709,0
33262,33268,1
34623,51670,0
40969,40970,1
7472,12636,0
2260,38236,0
38586,38782,1
43871,38272,0
38064,38159,1
29465,45585,0
22680,22681,1
38545,38652,1
573,574,1
8243,38653,0
4114,17281,1
30930,30935,1
48175,19728,0
4580,26222,1
12891,14721,1
38790,38799,1
38108,34396,0
26889,8474,0
34339,34343,1
8519,8606,1
36097,38219,1
921,14879,1
38577,38830,1
38519,38771,0
45989,11802,0
3505,11637,0
14389,14395,1
38598,38875,1
8460,8626,1
14701,14717,1
2613,11164,1
38802,38834,1
2714,38687,0
26090,26094,1
38058,11804,0
8592,38842,0
38611,22442,0
38641,38851,1
8830,38129,0
29963,38616,1
38648,38873,1
7852,26410,1
8511,9741,0
49188,49193,1
8453,8589,0
17100,17103,1
1481,24731,1
38680,38727,1
8452,38296,0
37997,38819,0
38518,38586,1
38091,45610,0
842,11603,1
16284,38283,0
8413,8652,0
38528,30618,0
7192,39442,1
592,48584,1
38594,38823,1
9313,40005,1
22209,22212,1
27343,40882,1
38169,22617,0
21660,34267,0
26119,38121,0
38241,38224,0
30039,22957,0
28329,28333,1
45879,45881,1
38776,38855,1
46661,46664,1
8407,8665,1
33444,38116,0
38071,13775,0
9878,24894,0
21312,21313,1
38631,49798,0
51913,47017,0
38666,38781,0
38508,38585,1
8446,12165,0
38714,38847,1
33723,38884,0
38208,38284,1
38568,38673,1
38199,3118,0
7683,16238,1
22829,38261,0
8580,38823,0
35354,52241,1
38197,38258,0
38519,38769,1
16372,38872,0
16465,26100,1
38638,38852,1
38715,8671,0
8552,8579,1
8577,8631,1
8247,38685,1
43131,43132,1
9113,9114,1
38674,38824,1
38044,38253,1
38054,38662,0
38031,38264,1
38702,8665,0
29672,38838,0
2252,46482,1
38033,44776,0
30750,14016,0
38770,38786,1
38695,38800,0
5987,8611,0
1138,21863,0
11272,11273,1
34014,34016,1
38157,42806,0
38548,38771,0
1514,38689,0
38147,12644,0
4207,44788,0
37992,38145,1
5021,40565,0
38571,38854,1
29953,38846,0
38016,8624,0
38515,38563,1
6338,8567,0
8499,8576,1
38635,38632,0
9041,9042,1
38604,38868,0
4241,4244,1
38101,38140,1
31100,31110,1
38607,38767,1
41448,41449,1
38543,38835,1
38663,38838,1
38660,38704,1
49515,49517,1
11352,38607,0
38193,42665,0
38790,38797,1
10193,38199,0
15965,37150,1
28630,36551,0
38593,38714,1
38068,38126,1
8562,43746,0
32772,32775,1
8621,8565,0
31081,38264,0
38841,12417,0
38032,8535,0
38100,38308,1
8463,10867,0
8496,38725,0
32126,37994,1
8920,13459,1
38210,38165,0
4389,4391,1
8554,8595,0
33445,42204,1
38032,38135,0
38174,38204,0
38587,19579,0
38172,27057,0
8558,31202,0
8435,40779,0
44317,42806,0
1493,38556,0
2174,8436,0
13442,18049,0
14708,13703,0
38562,38578,1
8541,8552,1
2178,2179,1
30930,11693,0
1592,14609,0
38543,34763,0
38559,34515,0
38530,38587,1
38729,38752,1
3567,23769,0
38587,38219,0
8493,8634,0
38006,38223,0
10327,38073,1
38637,38261,0
38582,38879,1
8735,8737,1
38717,9430,0
36504,44549,0
38553,38780,1
10686,52217,1
38209,38265,1
5943,18022,1
38000,38769,0
38042,23480,0
38632,23476,0
38619,8568,0
38026,38632,0
8514,8625,1
38671,38206,0
1270,19603,1
38033,38072,1
36931,38577,1
34680,4332,0
1381,38819,0
8474,8507,1
38018,48565,0
12007,12792,1
11952,38749,0
25498,38703,0
38099,38199,1
4935,44927,1
1251,8579,0
37986,38243,0
38221,38303,1
8491,8564,1
38149,38302,0
38017,38716,0
38524,38773,1
2816,41316,1
12790,33493,0
14462,8661,0
37983,28498,0
38053,8530,0
38519,38550,1
31081,38301,0
27197,15018,0
32386,32393,1
8519,8670,1
2391,2394,1
35934,47892,1
38617,38621,1
3223,3225,1
38571,38626,1
4868,4871,1
38518,39026,1
23256,38819,0
38211,38227,1
12588,13424,1
38262,38278,1
34186,35612,1
30713,30717,1
38034,38168,1
455,14932,1
816,1384,1
38587,38008,0
25898,42678,0
11792,11794,1
38645,38720,1
38564,38726,1
18873,38817,0
20929,20931,1
11337,38160,0
17091,11761,0
29593,8583,0
38548,12636,0
36962,40489,1
38537,8563,0
38056,38174,1
34325,38769,0
38759,38848,1
14627,24408,0
38066,38621,0
8433,8644,1
38052,38256,0
38626,38724,0
17238,28122,1
1688,8639,1
47497,34506,0
38614,38813,0
47916,47917,1
38652,38785,1
14708,38675,0
816,11535,1
6286,42402,1
35887,35889,1
38136,38217,0
38803,36807,0
38520,38757,0
1568,5578,1
21423,35941,1
33331,38865,0
38816,38872,1
8560,38300,0
38525,38591,1
46540,11193,0
33722,49645,1
37987,38128,1
38737,19388,0
2032,3209,0
38216,38303,1
4454,19881,0
38729,38775,1
18873,38601,0
18743,11701,0
38047,21193,0
33567,20336,0
10912,8660,0
8554,8557,0
699,8617,0
38570,38627,1
38693,38755,1
13082,14467,0
38557,38641,1
5403,17433,1
38232,8652,0
2656,6855,1
38682,38764,1
38508,22875,0
26427,26429,1
38533,8612,0
8573,13771,0
38855,38264,0
22680,8483,0
8578,10585,0
8455,8467,1
6854,43805,0
38258,38282,0
38105,31597,0
6207,11107,0
1592,48057,1
3397,13511,0
1746,38848,0
38552,38662,1
8113,3884,0
38552,38708,1
46961,46744,0
38135,38253,1
9741,8625,0
8574,8654,1
8468,8510,1
8419,38137,0
38032,38100,1
29768,8503,0
3851,27120,0
38717,38820,1
27210,32117,0
1650,3589,1
1279,5605,0
16113,38291,0
38213,38276,1
43757,14723,0
38621,38807,1
5495,7391,1
30993,30994,1
757,25217,1
40809,40814,1
21808,38724,0
32126,38149,1
6898,6905,1
16855,16857,1
3245,38600,0
38692,38831,1
38765,38868,0
34846,34847,1
38651,38781,1
11866,11867,1
8463,19423,0
8555,8612,1
8442,8657,1
38788,50219,0
15838,20753,0
38123,38296,1
38573,9833,0
8475,8555,1
28058,4880,0
41015,41016,1
8465,8558,1
10352,38703,0
8577,5333,0
38200,34777,0
12319,25266,1
38110,38262,1
1270,16836,1
38060,38781,0
38072,38156,1
2477,5316,1
10043,23557,1
41178,38835,0
10218,40207,0
51979,51980,1
41953,11128,0
38573,38737,1
31381,33231,1
37993,8639,0
3165,18403,1
38037,42312,0
37090,38726,0
14698,14720,1
4901,33349,1
8293,8296,1
38540,44063,0
8451,8595,1
38659,38681,1
38257,38293,1
19118,35964,0
38230,38296,1
12464,38822,0
832,891,1
26073,49705,1
38135,38790,0
47056,11804,0
16071,25929,1
